dummy-y-val,sales,walmart,amazon,store,stores,retail,brands,retailer,earnings,quarter,chain,starbucks,percent,brand,analysts,cnbc,delivery,macy,online,company,revenue,customers,retailers,farmers,shares,grocery,apparel,services,fashion,nordstrom,locations,shoppers,agriculture,producers,commerce,crop,kroger,shopping,restaurant,alibaba,digital,straws,buy,expectations,sears,quarterly,agricultural,rose,clothing,prime,platform,growth,restaurants,coffee,deal,trump,google,street,grew,farm,rivals,trading,share,inventory,firm,paper,fiscal,customer,soybeans,maker,hong,kong,alberta,crops,giant,adjusted,ceo,price,soybean,chains,shop,bringing,tencent,compete,buying,line,burger,cattle,profit,feed,penney,june,expects,consumers,reported,technology,wall,farms,cramer,dunkin
6.58667742,9,0,0,1,0,1,0,0,6,3,0,0,41,1,1,2,0,0,0,11,5,0,1,7,5,0,2,4,0,0,0,0,3,0,6,3,0,0,0,0,2,0,5,2,0,1,0,4,0,3,1,5,0,0,5,17,2,2,1,2,0,6,0,0,3,0,7,0,9,1,0,0,0,0,0,0,3,4,6,0,0,0,0,0,1,3,0,0,2,5,0,2,0,2,5,5,3,1,0,0
11.46814868,7,9,2,1,1,3,11,3,2,4,1,0,17,5,2,2,1,0,5,10,9,5,5,0,3,0,0,7,1,0,3,2,0,0,0,0,0,2,1,0,2,0,0,2,0,6,0,2,0,2,0,11,5,0,2,1,1,2,4,0,1,1,20,1,3,0,0,1,0,0,0,0,0,0,1,5,3,12,0,3,0,1,0,0,1,3,0,0,6,0,0,0,0,1,8,5,0,1,0,0
7.856084141,6,0,6,3,7,4,3,1,10,3,8,0,6,2,6,0,6,0,11,15,4,8,2,0,10,0,4,6,6,0,0,4,0,0,2,0,0,1,4,2,6,0,0,0,0,0,0,4,1,3,0,12,8,0,3,6,0,2,0,0,5,2,7,1,18,0,1,11,0,0,0,0,0,0,5,0,3,2,0,7,0,2,3,2,0,3,0,0,3,0,0,1,0,0,0,6,0,0,0,0
10.13641893,10,0,0,3,2,2,8,3,0,2,2,4,13,3,0,0,0,0,4,12,3,4,2,0,0,0,0,0,4,0,1,3,0,1,0,0,0,1,0,0,3,0,5,0,0,0,0,1,3,4,4,6,0,2,3,8,1,0,1,0,1,3,1,0,2,0,1,1,0,0,2,2,0,0,0,0,4,2,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
11.76364008,13,0,0,1,4,0,4,2,2,8,2,0,21,10,0,0,1,0,3,24,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,2,1,1,1,7,0,0,7,2,0,2,1,0,1,1,3,0,3,0,0,0,0,1,2,2,0,0,3,1,7,7,0,2,0,1,0,1,0,6,0,0,6,0,0,2,1,0,2,4,2,0,0,0
11.19584575,1,0,0,0,0,0,1,0,2,4,0,0,58,0,0,0,1,0,3,30,5,1,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,10,0,0,1,0,0,0,0,0,1,1,14,0,0,4,3,29,6,0,0,0,1,5,0,2,2,12,1,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,4,0,2,0,0,0,1,0,1,2,0,10,2,0,0,0,0
7.084950945,13,0,0,0,0,0,1,1,1,5,0,0,45,1,3,2,0,0,4,8,8,3,2,0,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,4,0,2,1,0,0,1,1,0,6,2,9,0,0,7,15,1,3,2,1,1,2,2,1,2,2,3,0,0,1,0,0,0,0,3,2,4,2,0,0,0,1,1,0,2,1,0,0,2,2,0,1,0,1,4,3,4,0,0,0
4.258347416,2,0,0,0,0,3,1,0,1,2,0,0,25,0,4,0,0,0,1,6,2,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,4,0,0,1,9,0,1,0,4,0,0,3,0,1,2,3,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0
6.082204473,8,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,0,0,5,11,1,1,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,2,7,0,0,11,0,0,0,2,0,2,1,5,0,1,2,2,1,0,2,0,0,0,0,1,0,1,19,0,1,0,0,0,0,1,3,0,0,0,0,0,3,2,0,1,7,0,2,0,0
11.7101287,4,14,1,4,3,0,7,2,2,2,3,0,34,2,0,0,0,0,5,5,6,9,1,0,0,0,10,3,4,0,2,2,1,2,0,0,0,1,0,0,0,0,0,2,0,0,2,5,5,2,1,23,0,1,2,1,0,0,1,2,0,3,10,1,2,0,15,4,0,0,0,0,0,0,0,1,2,6,0,4,4,4,0,2,2,4,0,0,0,0,1,1,1,7,4,7,0,0,0,0
18.50625785,20,0,2,3,0,2,3,1,2,3,0,0,18,5,2,1,1,0,7,18,7,0,1,1,3,0,0,3,1,0,1,0,1,1,4,0,0,0,0,0,5,0,5,5,0,0,0,1,1,7,0,33,0,1,4,7,1,1,3,0,1,6,12,1,7,0,16,0,0,1,10,7,0,0,0,0,4,8,0,0,1,1,0,1,2,5,0,0,2,0,0,1,1,3,4,13,1,2,0,0
20.36606605,24,2,1,2,2,7,12,4,22,11,3,1,63,6,9,5,3,0,8,42,16,1,4,1,18,0,3,1,1,11,2,3,3,1,1,0,0,1,0,0,8,0,5,12,0,1,0,5,1,7,0,24,1,0,10,13,2,12,3,1,1,11,19,0,6,1,5,2,0,1,0,0,0,0,2,2,2,11,0,2,0,0,0,0,5,4,0,0,1,0,0,0,1,3,12,9,8,1,0,0
16.53107231,29,7,0,3,4,3,3,3,8,6,6,0,48,5,5,4,0,0,1,24,15,1,6,0,8,0,5,1,2,4,1,0,1,2,4,0,0,1,0,0,1,0,1,1,0,11,0,3,3,2,0,17,0,0,3,4,1,4,0,0,0,3,22,1,2,4,0,2,0,2,1,1,0,0,1,10,7,0,0,4,0,1,1,1,0,5,0,0,16,0,4,0,2,1,14,13,2,0,0,0
13.40531617,2,0,4,1,0,0,4,0,3,3,0,0,31,1,4,0,0,0,0,7,3,4,1,0,3,0,1,10,2,0,0,0,0,4,1,0,0,1,0,2,1,0,5,2,0,0,1,1,2,5,1,25,0,0,12,25,10,1,0,0,1,8,3,0,1,0,3,0,0,1,14,12,1,0,2,0,0,5,0,0,0,1,8,1,3,5,2,0,4,1,0,2,0,5,1,10,1,0,0,0
9.557224015,7,6,6,7,10,5,6,2,5,7,3,0,42,2,6,2,2,0,6,18,1,6,3,5,1,1,1,12,2,0,1,2,0,2,5,0,0,1,0,1,1,0,1,2,0,1,1,0,1,2,0,17,1,0,16,43,1,3,0,0,1,6,10,0,8,0,0,5,1,3,15,13,0,1,1,2,7,5,0,0,1,1,0,2,1,9,0,0,3,0,0,3,1,2,9,3,4,1,0,0
10.17387099,15,0,1,1,6,1,4,1,1,7,1,0,51,7,6,2,0,0,8,14,13,2,2,0,2,0,1,24,2,0,0,1,1,3,6,1,0,0,0,1,4,0,0,3,0,0,0,7,4,3,5,10,0,0,10,11,0,2,1,0,0,2,7,0,4,0,4,2,0,0,0,0,0,0,3,2,0,2,0,0,1,1,1,2,3,3,0,0,1,0,0,1,1,2,8,2,1,0,0,0
10.3443273,27,0,26,3,6,0,1,1,5,1,1,0,69,1,2,3,3,0,8,26,5,1,3,3,3,7,0,9,0,0,0,3,1,1,4,0,0,4,0,0,3,0,6,0,0,0,0,10,0,10,4,19,0,0,4,14,1,6,2,0,1,3,11,2,9,3,12,1,0,1,1,1,0,0,2,1,11,11,0,0,0,3,0,0,1,2,0,1,5,1,0,4,0,3,5,2,2,0,0,0
10.09018461,6,0,3,1,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,7,0,16,1,0,6,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0,1,0,1,0,1,1,49,0,0,4,6,0,2,0,0,0,0,12,0,5,0,2,9,0,0,0,0,0,0,2,0,0,2,0,1,0,3,0,0,0,2,0,0,1,1,0,0,1,0,2,7,2,0,0,0
9.714131799,5,0,2,0,0,1,0,0,5,4,1,0,12,0,5,0,0,0,1,18,12,1,0,1,12,0,0,4,1,0,3,0,6,0,1,0,0,0,0,1,4,0,3,3,0,1,2,0,0,3,0,11,0,0,13,1,7,2,1,2,1,1,11,0,4,1,6,1,0,0,21,17,0,0,2,0,2,20,1,1,0,0,0,4,0,0,0,0,2,0,0,0,2,5,5,15,1,0,0,0
6.646149178,1,0,6,1,2,3,0,0,0,1,3,0,12,3,1,5,39,0,9,11,4,0,1,0,2,0,1,9,0,0,0,1,0,0,3,0,0,4,0,0,3,0,0,2,0,0,0,1,0,4,1,26,0,1,7,32,3,1,1,2,0,5,5,0,1,1,13,2,0,2,0,0,0,0,2,2,7,1,0,0,0,0,0,1,0,9,0,0,0,0,0,1,1,7,3,10,1,0,0,0
6.396375375,10,1,2,4,1,9,5,1,0,4,1,0,20,11,1,1,0,0,1,9,1,0,2,0,6,0,1,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,6,4,0,0,0,2,1,1,0,51,0,0,0,21,0,0,1,0,2,2,5,0,3,0,24,0,0,0,12,9,0,0,1,1,3,2,0,1,0,1,0,2,6,6,0,0,0,0,1,0,1,5,3,2,1,0,0,0
5.280553065,9,1,0,2,0,1,4,1,5,7,4,0,31,2,4,1,0,0,0,12,8,2,0,1,3,0,1,7,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5,3,0,1,4,2,0,9,1,22,2,0,32,31,0,3,0,1,2,3,5,0,1,2,16,0,0,0,3,3,0,0,2,3,6,10,0,0,0,0,0,1,0,5,0,0,3,2,0,5,0,6,5,3,1,0,0,0
20.31585036,1,8,3,0,1,4,2,4,5,4,0,0,44,0,3,1,7,0,3,13,13,1,0,0,12,3,0,10,4,0,0,0,0,0,0,0,0,0,2,7,0,0,2,4,0,1,0,1,0,1,1,26,2,0,11,7,0,9,1,0,3,9,5,0,15,1,4,0,0,0,0,0,0,0,2,4,0,5,0,0,1,3,0,4,6,10,0,0,4,0,0,1,1,3,21,1,6,0,0,0
7.525699709,4,1,5,0,6,1,6,1,3,4,0,0,31,4,4,3,0,0,5,21,3,2,7,0,10,0,0,5,0,0,1,4,2,0,0,0,0,2,0,1,3,0,2,1,0,1,1,1,0,2,1,7,0,0,7,2,3,0,0,0,0,16,8,1,3,1,0,1,0,2,5,5,0,0,1,0,19,6,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,4,3,2,0,0,5,0
4.518570496,2,4,12,0,0,1,3,0,4,2,1,0,39,3,4,2,2,0,1,20,7,5,3,0,1,0,0,1,0,0,1,3,2,1,2,0,0,1,0,0,3,0,7,6,0,0,0,3,1,7,1,31,0,1,1,7,1,1,0,0,0,12,4,2,10,9,3,2,0,0,26,22,0,0,2,0,2,12,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,10,1,0,0,0
3.697771467,12,0,2,6,16,11,11,0,3,7,5,0,16,4,3,4,1,0,3,40,10,6,8,0,1,0,12,7,6,0,1,4,0,0,0,1,0,0,0,0,27,0,4,3,0,0,0,0,2,3,3,7,0,0,9,3,5,1,1,0,0,7,10,0,13,2,10,1,0,0,6,6,0,0,3,0,18,1,0,9,0,2,0,4,2,2,0,0,1,0,1,3,2,3,2,4,3,1,0,0
11.71886869,4,1,1,1,1,4,2,1,3,1,1,0,52,2,5,0,1,0,6,23,2,5,0,6,7,0,1,10,1,0,0,0,3,2,6,1,0,0,0,0,5,0,10,1,0,0,3,2,0,7,8,18,0,0,10,13,1,4,1,0,3,17,9,0,5,6,1,0,0,2,13,13,0,1,5,2,1,8,1,2,0,0,16,4,3,7,0,0,1,0,0,1,4,2,5,12,6,0,0,0
10.81333988,5,1,5,11,19,5,1,2,0,0,0,5,18,2,1,9,1,0,10,18,1,8,13,0,5,1,0,11,1,4,3,4,0,0,1,0,0,5,0,0,3,0,3,0,0,0,0,0,1,3,15,16,1,1,2,5,1,0,0,0,2,1,7,1,1,0,0,5,0,0,16,13,0,0,2,0,2,1,0,0,4,0,6,2,1,0,0,0,1,0,1,0,0,5,0,2,0,0,0,0
9.443344808,6,0,5,0,2,5,0,1,5,2,2,0,19,0,2,9,0,0,2,20,5,11,1,2,7,0,0,7,0,0,1,0,0,1,0,0,0,1,2,0,3,0,2,1,0,2,1,2,0,5,0,25,1,0,18,5,3,3,3,1,1,8,15,0,0,11,5,1,0,0,0,0,0,0,2,2,5,10,0,1,1,1,0,0,1,1,0,1,2,0,0,0,2,2,1,16,2,0,5,0
11.73535345,7,0,0,2,4,0,1,1,3,7,1,0,11,0,4,8,0,0,10,20,7,0,1,0,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2,2,0,1,0,3,0,0,0,8,0,0,6,7,3,2,0,0,1,0,5,0,6,0,2,4,0,0,0,0,0,0,1,1,7,2,0,0,1,2,0,0,0,1,0,0,2,0,0,1,1,3,4,7,2,1,0,0
11.74503154,5,0,10,0,0,1,0,0,5,7,0,1,24,2,1,2,0,0,2,21,1,5,0,0,6,0,0,13,1,0,0,1,2,1,0,0,0,1,1,2,4,0,7,2,0,2,1,3,1,2,6,17,0,0,22,22,15,2,0,0,1,6,7,0,10,1,7,2,0,2,1,1,0,0,3,0,1,6,0,0,0,0,2,2,4,3,0,0,0,1,0,3,4,5,14,10,2,0,0,0
13.84354715,1,0,13,1,8,4,2,1,5,7,2,0,105,0,3,1,0,0,3,35,14,3,0,0,9,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,8,6,4,1,20,0,0,13,26,0,3,5,0,0,9,11,0,3,0,5,0,0,0,1,1,0,0,3,2,7,6,1,1,2,1,0,0,5,4,0,0,0,0,0,2,5,1,10,8,5,0,0,0
17.98538047,8,0,0,1,5,0,6,1,0,3,2,0,16,7,2,1,1,0,2,9,6,2,0,0,4,0,0,2,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,4,0,0,2,6,0,3,1,0,3,1,4,0,0,1,2,0,0,3,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,18,0,0,0,0
14.57391705,10,0,0,0,0,1,0,0,3,3,0,0,34,0,5,2,0,0,0,46,2,4,0,0,28,0,0,6,0,0,0,0,0,2,4,0,0,6,0,1,4,0,12,4,0,0,0,0,0,0,0,13,0,0,9,1,2,3,1,0,0,7,16,0,5,1,2,8,0,2,11,10,2,0,1,0,7,18,0,0,0,0,1,1,1,0,0,0,7,0,0,1,0,1,4,2,3,0,0,0
15.08979512,4,0,3,1,0,2,2,0,6,6,1,0,38,0,7,1,1,0,1,22,2,1,2,1,4,0,0,4,1,0,0,0,0,0,1,1,0,2,0,0,3,0,3,2,0,0,0,0,0,5,1,15,0,0,7,30,1,2,1,0,1,1,6,0,5,0,3,0,2,1,0,0,0,0,1,0,1,1,1,1,0,2,0,0,0,4,0,1,1,0,0,0,0,3,8,7,3,0,0,0
10.44614219,5,1,1,1,7,2,1,0,1,3,2,0,42,2,1,1,3,0,4,20,1,2,4,0,7,2,0,13,0,0,1,1,0,0,3,0,0,0,1,8,3,0,5,2,0,0,0,6,0,4,3,8,2,0,3,17,1,1,1,0,0,7,12,1,6,3,0,1,1,1,0,0,0,0,1,1,3,3,0,0,3,1,5,0,1,1,0,0,2,1,0,0,2,4,10,6,1,0,0,0
11.44334119,12,0,2,4,6,8,2,1,1,3,5,0,16,3,0,5,1,0,19,26,1,10,16,0,2,0,8,7,6,2,2,7,0,0,0,0,0,1,0,0,4,0,1,3,0,1,0,1,5,5,1,25,0,0,8,8,1,1,0,0,1,2,5,2,5,1,3,3,0,0,0,0,0,0,1,0,10,5,0,7,2,0,0,0,0,5,0,0,1,0,3,2,0,7,4,1,1,0,0,0
9.002549143,6,0,0,0,0,7,1,0,4,4,0,0,49,1,6,0,0,0,0,14,13,3,0,1,5,0,0,7,1,0,1,0,4,1,5,0,0,0,0,0,2,0,5,2,0,0,0,3,2,4,1,36,0,0,19,50,1,1,0,0,0,7,15,1,6,2,24,2,0,2,1,1,0,0,1,0,3,5,0,0,0,4,0,0,1,3,0,0,0,1,0,11,4,0,5,16,5,0,0,0
12.60515579,4,0,4,1,0,4,0,0,29,5,0,3,40,1,1,8,0,0,0,22,0,0,0,0,4,0,0,1,3,0,0,1,0,3,0,0,0,1,0,0,0,0,2,1,0,1,2,2,0,2,0,9,0,0,7,5,3,3,1,0,1,3,7,0,5,5,0,0,0,0,3,1,2,0,0,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,7,1,3,1,0,0
8.139163779,3,0,1,2,2,4,5,2,2,0,1,0,10,3,4,3,0,0,4,25,0,3,1,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,4,1,0,0,0,4,0,0,3,4,0,0,7,2,2,0,0,0,0,3,1,0,3,1,0,4,0,0,10,6,0,0,1,0,11,4,0,0,1,0,0,2,0,1,0,0,4,0,0,4,0,6,0,7,0,0,7,0
9.706114652,0,0,0,0,0,0,1,0,4,4,0,0,15,0,11,1,0,0,1,19,3,0,0,0,4,0,0,4,3,0,1,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,22,0,0,3,0,0,4,0,0,0,5,6,0,5,0,3,0,0,1,14,13,0,0,1,0,4,10,0,0,1,0,4,0,1,0,0,0,2,0,0,0,1,0,2,3,3,0,0,0
7.922319389,9,0,0,0,0,1,0,0,28,9,0,0,13,0,5,0,0,0,0,20,6,0,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,11,0,4,0,1,0,1,0,20,0,0,10,9,0,3,0,0,1,14,20,0,1,0,3,0,0,0,1,1,0,0,2,2,1,13,0,1,0,1,0,0,1,5,0,0,6,0,0,0,1,0,5,3,2,0,0,0
9.721273014,9,1,0,0,0,0,1,0,12,3,0,1,52,0,7,0,0,0,0,20,15,4,1,0,11,0,0,4,0,0,0,0,0,1,1,0,1,1,0,0,1,0,6,4,0,0,0,4,0,3,0,14,0,1,12,21,1,2,2,0,5,7,11,0,8,2,1,0,0,4,3,2,0,0,0,0,7,13,0,1,1,0,0,0,5,2,0,0,5,0,0,1,1,1,2,5,1,0,0,0
11.93051159,8,0,2,0,0,1,0,0,17,5,4,0,37,0,0,30,0,0,4,18,2,1,0,0,4,0,0,5,0,0,0,0,0,4,0,1,0,0,0,3,7,0,3,6,0,1,0,2,0,2,0,27,0,1,4,13,1,2,2,0,0,3,11,0,0,0,3,0,0,2,1,1,1,0,3,0,0,7,0,0,0,1,0,0,3,6,0,0,1,2,0,0,2,2,2,1,2,0,0,0
7.368644401,15,0,5,1,6,2,1,2,9,28,0,0,33,4,9,0,0,0,6,15,17,14,2,0,6,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,8,0,2,2,1,9,0,6,0,0,1,18,0,1,1,0,1,3,1,0,2,23,18,0,5,0,1,6,0,1,0,0,0,0,0,4,8,4,0,0,1,1,0,1,1,3,0,0,10,0,1,1,2,0,7,7,5,0,0,0
11.70379881,29,5,19,3,6,7,3,1,15,9,1,10,58,5,6,3,2,0,0,25,7,6,5,1,9,1,0,3,5,0,1,3,0,3,2,0,0,0,1,0,1,0,8,13,0,1,1,6,1,5,3,30,0,2,4,9,1,7,2,0,1,8,8,0,4,5,11,4,0,1,28,21,0,1,0,0,3,24,0,0,1,0,0,1,4,12,1,0,5,1,0,5,6,4,6,10,5,0,0,0
14.2392361,8,0,0,0,0,0,3,0,11,5,1,1,36,0,3,2,0,0,0,6,3,1,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,0,1,10,0,0,3,12,0,1,0,0,4,6,5,0,0,0,1,0,0,1,10,7,0,0,0,0,3,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,6,2,0,0,0
6.21720262,32,0,5,5,20,4,46,3,7,5,0,0,30,7,2,19,2,0,19,23,3,4,8,1,2,0,11,4,7,0,10,5,0,1,4,0,0,2,0,40,2,0,5,0,0,0,0,1,4,0,3,13,0,0,7,13,0,1,0,0,1,1,0,2,1,0,4,6,0,1,1,1,0,0,0,1,5,1,0,2,1,0,0,1,3,2,0,0,1,0,0,4,4,11,2,4,1,0,0,0
11.58543375,7,6,8,3,1,5,0,3,3,4,2,0,43,0,7,4,3,0,4,26,7,1,1,0,3,0,0,8,0,0,1,0,0,0,1,0,0,0,2,5,3,0,12,0,0,1,0,2,0,1,6,26,1,0,4,0,4,3,2,1,3,1,5,0,15,0,8,0,0,1,4,2,0,0,2,0,11,7,0,1,0,2,0,2,5,3,0,0,0,0,0,4,0,2,2,7,2,0,0,0
10.06323069,6,0,0,0,0,2,3,2,15,16,3,0,39,2,7,0,0,0,3,25,5,3,0,2,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,9,4,0,3,0,2,0,2,5,15,0,1,8,3,0,3,0,1,2,8,15,0,8,3,4,0,0,2,0,0,0,0,1,0,3,13,0,2,1,1,0,0,5,3,0,0,7,0,0,5,3,0,6,10,4,0,0,0
15.26558499,7,0,3,0,0,0,1,0,7,12,1,0,26,0,11,0,0,0,3,22,6,2,1,5,1,0,0,6,0,0,0,1,2,0,1,0,0,0,0,0,13,0,6,3,0,1,1,6,0,1,1,12,0,0,7,14,2,2,2,0,0,4,15,0,1,2,10,0,0,0,2,2,0,2,0,0,3,7,0,0,0,1,0,1,2,0,0,0,7,0,0,0,4,6,2,21,2,0,0,0
14.7790927,5,0,3,3,8,0,0,1,8,10,2,0,19,1,6,0,0,0,1,22,8,2,2,2,11,0,0,7,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,2,0,4,0,3,0,13,6,16,1,0,7,11,5,5,2,0,1,2,3,0,1,2,7,0,0,2,0,0,0,0,0,0,2,4,0,2,2,0,0,1,3,2,0,0,3,1,0,6,2,0,1,11,7,0,0,0
17.40705529,3,0,1,1,0,1,0,0,1,8,1,0,26,0,5,1,0,0,2,3,5,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,20,0,0,4,16,1,0,1,0,0,1,3,0,2,2,6,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,2,1,7,0,0,2,0,0,3,1,2,2,2,1,1,0,0
12.70951179,2,1,2,0,1,2,1,0,9,3,1,0,22,0,3,0,0,0,2,6,2,1,0,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,2,2,0,0,2,6,0,0,0,0,0,5,3,5,1,0,14,16,8,0,1,0,0,6,2,0,5,1,1,4,0,1,0,0,0,0,0,0,3,5,0,2,1,0,3,0,1,0,0,0,1,0,0,2,1,6,3,14,0,0,0,0
13.15496528,3,0,0,0,0,1,0,0,2,2,0,0,9,0,0,0,1,0,3,6,0,5,0,0,2,1,0,1,0,0,0,0,1,3,2,0,0,0,0,0,2,0,2,1,0,0,0,3,0,0,2,1,0,0,5,8,0,1,1,1,0,2,1,3,3,3,0,5,0,0,7,7,0,0,1,0,0,3,0,0,0,0,0,0,1,3,0,0,1,1,0,2,0,3,0,2,1,0,0,0
10.19687251,2,2,3,1,0,2,0,1,5,7,0,0,64,0,1,0,2,0,7,10,5,2,1,0,5,1,0,16,1,0,6,0,0,0,9,0,0,1,1,6,10,0,3,4,0,3,0,8,1,4,5,14,0,0,7,29,1,5,1,0,1,7,11,0,16,2,1,4,6,2,5,5,0,0,1,1,1,5,0,1,1,0,4,0,1,6,0,0,4,1,0,3,1,8,5,12,9,0,0,0
8.845676142,11,18,2,2,7,6,6,1,7,6,2,16,16,19,4,2,0,0,0,18,0,2,2,0,7,0,0,2,6,0,0,1,0,0,0,0,0,0,0,2,4,0,6,5,0,0,0,0,0,0,1,20,0,1,3,2,5,1,0,0,1,2,9,1,6,1,0,2,0,0,0,0,0,0,3,1,6,3,0,0,0,1,1,1,2,3,0,0,2,0,0,2,2,3,6,6,0,0,0,0
9.204730379,1,0,0,0,0,0,0,0,5,5,0,0,15,0,1,3,0,0,0,12,0,0,0,0,7,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,8,0,46,0,0,0,0,0,0,4,0,4,0,0,6,11,2,0,1,11,2,8,0,0,0,0,2,0,1,1,0,0,0,1,0,0,6,7,0,0,0,0,0,0,17,0,0,0,1,0,0,1,0,2,2,3,0,0,0,0
13.27166013,3,2,1,1,1,0,0,0,1,1,1,1,16,1,1,0,1,0,2,20,1,3,3,0,1,1,0,4,0,0,0,0,0,0,4,0,0,1,0,3,6,0,4,2,0,0,2,0,1,5,0,4,0,2,10,30,0,1,4,0,1,3,2,0,2,0,1,0,1,1,1,1,0,0,0,0,1,2,0,1,0,2,1,4,3,5,0,0,0,0,0,1,0,5,3,6,1,0,0,0
11.34783265,3,2,0,2,0,0,2,0,4,1,2,0,31,0,2,0,0,0,4,11,3,2,0,0,8,0,0,2,2,0,0,0,1,1,1,0,0,0,2,0,0,0,3,2,0,0,2,6,0,3,0,13,0,0,5,5,0,3,1,0,0,1,4,0,2,0,4,1,0,1,0,0,0,0,0,9,7,10,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,2,8,2,3,0,0,0
8.992827535,4,2,1,0,4,2,6,2,1,2,2,0,8,0,5,23,1,0,4,34,1,12,0,0,7,2,0,7,1,0,0,0,0,4,8,1,0,1,1,13,3,0,12,4,0,1,0,6,0,3,4,14,0,0,15,12,4,9,6,2,5,3,7,0,34,3,1,1,2,0,36,29,0,0,3,1,6,13,1,2,0,1,2,1,4,1,2,0,4,0,0,9,0,2,1,50,5,2,0,0
5.728114686,3,0,0,0,1,1,1,0,0,1,1,0,11,0,2,2,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,6,0,4,0,6,0,0,3,5,0,1,0,0,2,1,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,0,0,0,2,0,0,1,3,0,0,0,0,0,4,1,1,0,0,2,0,0,0
8.217007963,1,0,0,0,0,1,0,0,2,1,0,0,9,0,2,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,0,0,11,25,0,1,0,0,0,1,3,0,2,0,1,0,0,2,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,2,1,0,0,0
11.84478256,6,0,3,1,0,2,0,6,1,7,0,1,11,3,9,0,0,0,0,22,10,3,1,0,2,0,1,2,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,1,0,1,0,3,0,6,2,8,0,0,6,6,0,3,0,0,2,4,11,0,5,0,1,1,0,3,5,5,0,0,1,1,21,2,0,0,0,0,0,0,2,3,1,0,1,0,0,1,0,2,9,16,1,0,0,0
6.860470595,7,0,4,6,4,3,1,2,1,7,1,0,43,0,1,1,2,0,6,5,4,4,6,0,1,0,0,3,0,0,0,1,0,13,1,0,0,2,0,0,4,0,6,1,0,1,0,4,0,2,0,19,0,0,4,11,1,0,2,0,2,4,2,0,4,0,1,1,0,0,1,1,0,0,3,1,1,5,0,1,0,1,0,0,1,3,0,0,1,0,0,6,2,8,2,6,1,1,0,0
7.528208898,1,0,0,2,1,2,0,2,1,10,0,0,25,1,4,4,2,0,4,14,4,4,0,0,16,0,0,2,2,0,0,1,1,3,1,0,0,0,1,0,8,0,2,1,0,0,1,5,9,2,0,9,0,0,11,30,0,3,1,0,0,5,8,0,2,2,3,2,1,2,7,6,0,0,1,0,4,12,0,1,1,0,0,2,0,7,0,0,0,0,0,3,2,1,4,15,1,0,0,0
