75,"If you invested $1,000 in Amazon 10 years ago, here's how much you'd have now","Amazon CEO Jeff Bezos is accusing the National Enquirer and its publisher, AMI, of blackmail and extortion by threatening to publish illicit photos of him to hurt his standing with shareholders.",https://www.cnbc.com/2019/02/08/how-much-a-1000-dollar-investment-in-amazon-10-years-ago-would-be-worth-now.html,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-08T19:15:00Z,"Amazon CEO Jeff Bezos has accused the National Enquirer and its publisher, American Media Inc., of blackmail and extortion.
div &gt; div.group &gt; p:first-child""&gt;
In a blog post published Thursday that included copies of his email correspondence, he wrote that AMI threatened to make public compromising photographs of him. AMI called those images newsworthy because, he wrote, they would ""show Amazon shareholders that my business judgment is terrible.""
In a statement Friday, AMI maintained it did nothing illegal but said it would begin an internal investigation.
CNBC's Jim Cramer has warned investors, ""If you're selling Amazon off this, you're really stupid.""
Other analysts agree. ""I don't think the allegations have a direct line into the fundamentals of Amazon,"" said Anthony DiClemente, an internet analyst at Evercore ISI. ""Certainly from a public relations standpoint, I don't think it's ideal. When you look at the fundamentals, it's hard to imagine it will have a negative impact.""
Amazon shares were down 2 percent in early trading Friday. Still, if you had invested $1,000 in Amazon in February 2009, your initial outlay would be worth more than $23,600 as of February 2019, according to CNBC calculations. That's an increase of more than 2,000 percent.
While Amazon's stock has performed well, any individual stock can over- or underperform and past returns do not predict future results."
76,US makes a poor choice for World Bank chief,David Malpass lacks qualities of previous heads of multilateral lender,https://www.ft.com/content/e7da7002-2a01-11e9-88a4-c32129756dd8,"{'id': 'financial-times', 'name': 'Financial Times'}",2019-02-06T18:58:36Z,"The news that the White House is nominating David Malpass, currently a senior official at the US Treasury, to be president of the World Bank is not good for the institution, or for multilateralism in general. It is bad enough that the US insists on retaining the de facto power to appoint the president of the bank, as if by birthright — the counterpart of the duopoly that allows European governments to select the head of the International Monetary Fund. It is even worse if the White House shows its contempt for the institution by nominating a president who falls well short of the outlook, judgment and experience that the role demands.
Nominating a candidate of sufficient stature can at least damp the legitimate complaints from other countries about the duopoly. Across the road from the World Bank at the IMF, for example, few would doubt that the leadership of Christine Lagarde as managing director has been a success, whatever role her French nationality played in her initial appointment.
From Robert McNamara — the World Bank president from 1968-1981 — onwards the US has generally nominated candidates with leadership experience as well as intellectual and often political heft. The last time it appointed an ideologue — George W Bush’s misguided choice of former deputy defence secretary Paul Wolfowitz — it ended in disaster. The current president, Jim Yong Kim, has too little management expertise and too narrow a field of specialism to have been very effective as the bank’s president, but he has been mainly ineffectual rather than actively damaging.
Mr Malpass has the potential to be considerably worse. His judgment even on economics, his supposed speciality, is wanting. Notoriously, as then chief economist at Bear Stearns, Mr Malpass was blithely confident about the strength of the US economy in 2007 — a year before the global financial crisis hit and his own employer went under. As early as 2011 he suggested tightening monetary policy and driving up the dollar, a hard-money philosophy entirely at odds with the reality that the Fed had averted economic disaster.
Mr Malpass is also deeply sceptical of multilateral institutions. An unpopular president leading a dysfunctional organisation will encourage activity to shift to other development banks, including the Asian Infrastructure Investment Bank. Although dominated by China, the AIIB has many European member governments, though the US has mulishly refused to join. If it is to survive, the World Bank needs to work alongside institutions such as the AIIB, not regard them perforce as threats to US dominance.
With an increasing number of rival sources of development finance — not to mention private capital — the bank needs to think hard about where it can best add value. One of the obvious areas, which it is aware of, is providing global public goods such as managing scarce water supplies, combating pandemics and coping with the effects of climate change. But effecting this shift requires the president to be a critical friend of multilateralism who recognises that its institutions need to be adapted to a changing world, not an instinctive ideological enemy. 
Sadly, the US is likely to get its way on this appointment. Other candidates have put up a reasonably good fight during earlier appointment processes, but many governments will shy away from confronting the Trump administration. If so, the bank will face a difficult time ahead. Its other shareholder governments will need to do their utmost to stand up for the bank’s role in the multilateral system, and the survival of that system itself."
77,How Jeff Bezos' 'change of heart' helped turn Amazon into a top US advertising spender,"Amazon used to reject the need for ad spending, but Jeff Bezos has changed his view and turned the company into a major advertiser.",https://www.cnbc.com/2019/02/02/jeff-bezos-says-hes-had-a-change-of-heart-on-advertising--now-amazon-is-the-fifth-biggest-ad-spender-in-the-us-.html,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-02T21:02:00Z,"Joe Swallen, chief research officer at Kantar, said that while Amazon is becoming more of a product company, it also has to invest more in defending its own turf because Walmart, Target and Best Buy are stepping up promotion of their online commerce businesses.
""Even with its massive customer base and dominant share of online sales, Amazon needs to spend heavily on advertising to counteract the expanding focus of traditional retailers on e-commerce,"" he said.
Much of that is going to television. According to Kantar, Amazon spent 37 percent, or $679 million, of its U.S. ad budget last year on TV ads, up from 32 percent in 2015.
That's where Amazon can reach a wider audience, even if targeting and measurement is less sophisticated than on digital channels, said Harikesh Nair, a marketing professor at Stanford University.
""TV still provides high reach, making it good for building awareness rapidly,"" Nair said.
Promoting its brand to mainstream America is important because Amazon has expanded into so many different areas, including hardware, grocery stores and entertainment. Google, Microsoft, Walmart and Hulu are all competitors and require Amazon to broaden its spending, said Carl Mela, a marketing professor at Duke University.
""To build share in these markets requires a substantial marketing investment,"" Mela said.
Disclosure: Comcast is the parent company of NBCUniversal and CNBC.
WATCH: Amazon Echo is a key part of the company's future, says NYT columnist"
78,Tesla to buy energy tech company Maxwell Technologies for about $218 million,The deal represents a 55 percent premium over Maxwell’s closing stock price of $3.07 a share Friday and would value the company at about $218 million.,https://www.cnbc.com/2019/02/04/tesla-to-but-maxwell-technologies-for-4point75-a-share.html?utm_source=google&utm_medium=amp&utm_campaign=speakable,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-04T15:59:22Z,"Tesla plans to acquire energy technology company Maxwell Technologies for about $218 million, the company said Monday.
Tesla will buy the companys 45.9 million shares for $4.75 a share in an all-stock transaction. The deal represents a 55 percent premium over Maxwells closing stock price of $3.07 a share Friday and would value the company at around $218 million.
We are always looking for potential acquisitions that make sense for the business and support Teslas mission to accelerate the worlds transition to sustainable energy, said Tesla in a statement sent to CNBC.
Maxwell makes ultracapacitors, devices that can store and rapidly deliver surges of energy. Tesla CEO Elon Musk is a fan of the technology for electric cars. Musk has said in the past the technology could be a more likely source of a breakthrough in electric vehicle technology than batteries. Musk even once said on Twitter he had planned to conduct research on them at Stanford University.
Tesla's Model 3.
 (Photo: Tesla.)
Maxwell also has a process for making electric battery components that is significantly more efficient than those typically used in the industry. This process could significantly reduce the cost of making electric vehicles, even when compared to the best battery manufacturing methods available today, Oppenheimer analyst Colin Rusch said in a note sent Monday.
As TSLA works toward lowering EV prices to expand its addressable market while maintaining [gross margins], we view battery cost, weight, and performance as the key drivers, Rusch said in the note. Maxwells intellectual property  in manufacturing plus applications for its ultracapacitor technology seem likely to be integral in evolving TSLAs pack design and performance, particularly in heavier vehicles that rely on regenerative braking for system economics.
© CNBC is a USA TODAY content partner offering financial news and commentary. Its content is produced independently of USA TODAY.
Read or Share this story: https://www.usatoday.com/story/money/cars/2019/02/04/tesla-buys-maxwell-technologies-energy-tech-company-218-m/2766977002/"
79,Does Nintendo deserve a higher valuation?,Investors debate whether the boom-and-bust video games model has changed,https://www.ft.com/content/383b29d4-27c2-11e9-88a4-c32129756dd8,"{'id': 'financial-times', 'name': 'Financial Times'}",2019-02-04T04:00:25Z,"“The problem with Nintendo,” explained an institutional shareholder last Friday, “is that we’ve got a company haunted by two ghosts: their best ever console and their worst ever console.”
The comment, which refers to the 100m-unit selling Wii console and its acutely disappointing successor, the Wii-U, came during a dire trading session for the Kyoto-based games maker. This is a stock known for volatility, but it ended last week nursing a 9.2 per cent one-day bludgeoning that caught even veterans off guard. 
The wildness of Nintendo’s plunge, say analysts, is no coincidence. Nintendo’s shares and the performance of the almost two-year-old Switch console are the lead examples in a much larger investment debate over the future of console games, how they will be played and where the biggest profits will be generated. 
The traditional cycles of software and hardware profits, some argued, are being smoothed out as online gaming extends the lifespan and provides alternative revenue streams to individual titles. The models the market uses to value Nintendo and other companies in the sector should, in theory, also be changing. 
That does not automatically lead to a rosier rating. Some, including longtime industry analyst Pelham Smithers, argued that the changing models — whereby console revenues are challenged by mobile gaming, PC-based e-sports and gamers watching other gamers play on YouTube — could see the console industry’s numbers plateau in 2019 after what he called an “amazing” year of new games releases in 2018. “The real change to Nintendo’s business model is going to be 5G [mobile] and the ability to stream games,” Mr Smithers said.
As you make the shift to handheld you are looking at more volume, less competition and a much longer life cycle
Jay Defibaugh, CLSA
Console revenue models show signs of improvement. Last month, Sony revealed that it had sold, worldwide, 5.6m units of its Playstation during the 2018 holiday season alone — remarkable for a machine now entering the seventh year of its cycle. Almost more important than the installed base of 91m PS4 machines though, say Sony executives, are the 90m active monthly users of the Playstation’s online network — the customer base most open to the new streams of monetisation.
But the Nintendo plummet last week followed a slide of about 30 per cent since February 2018, which suggests either that proponents of the industry-wide “new model” theory have yet to prevail or that the current success of Nintendo’s Switch is seen as an anomaly that cannot last. A cut to a hardware sales forecast can still mangle the shares, no matter how brilliant the software performance. One of the most consistent Nintendo bulls, Jefferies analyst Atul Goyal, described this as “gross mis-pricing”, and said that “only those investors who understand how the game console cycle works understand how software sales drive profit growth”.
He is not alone in his frustration with the market. Nintendo’s plunge followed word from the company of a solid performance during the 2018 holiday season, a trio of massive hit titles, and third-quarter results that included a 36 per cent year-on-year surge in operating profits. 
Yes, for the 12 months to the end of March the company cut its forecast for sales of its Switch console from 20m to 17m, but very few analysts ever thought 20m was realistic and many now expect 17m to be comfortably beaten. Those include Nomura’s Junko Yamamura, who is forecasting full-year sales of 18.4m, retains a “buy” rating and has share price target 100 per cent higher than their Friday close.
To restore investor confidence, the Switch, the industry’s first example of a hybrid machine that can play games both through a television and as a handheld device, must comprehensively beat its immediate successor, the Wii-U, on every metric and never resemble any part of that cycle. But matching the blockbuster global success of the Wii will not be enough: hardware sales of the Wii were epic, but most people stopped buying games for it after just a few titles.
Memories of Wii’s marked boom-and-bust cycle, said Astris Advisory analyst David Gibson, is what may be spooking the market. Investors should focus, he said, on whether the Switch is quietly shedding all of Nintendo’s previous console cycles and taking on a similar profile to Sony’s PS4, where strong in-house games production drives early hardware sales, which in turn guarantee permanent support from third-party games makers.
As Mr Gibson and others said, that may take time to prove, but the signs are good. Eradicating fears of boom-bust, he said, could be helped if Nintendo launches a rumoured no-frills version of the Switch that will in effect bring down the entry price of the machine without the investor-chilling headline of a price cut.
Jay Defibaugh, an analyst at CLSA, argued that the fundamental shift of market perception may come when investors start to value and model the Switch as a handheld device — like Nintendo’s highly successful 3DS machine — rather than a fixed console. A $50 cut to the Switch’s current $300 price could drive sales for a demographic that wants it (children) via a demographic that is not comfortable paying $300 (parents). “As you make the shift to handheld you are looking at more volume, less competition and a much longer life cycle,” said Mr Defibaugh."
80,"When you're picking stocks, consider the CEOs who have learned from the best: Jim Cramer",Jim Cramer applies a football concept to the world of business to help investors pick better stocks.,https://www.cnbc.com/2019/02/04/cramer-when-picking-stocks-consider-ceos-who-learned-from-the-best.html,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-04T23:33:00Z,"There's a leadership rule in the sporting world that translates well when it comes to the stock market, and investors can use it to find winning stocks, CNBC's Jim Cramer said Monday.
div &gt; div.group &gt; p:first-child""&gt;
""The coaching tree is a pretty simple concept: if you hire top assistant coaches who've learned firsthand from the most successful leaders in the game, they'll be able to take that knowledge with them,"" Cramer explained. ""We know that there are some incredible CEOs out there who, in addition to creating enormous value for their shareholders, have also trained some very impressive disciples. Inevitably, some of these disciples leave to run companies of their own.""
Eventually, that lineage can evolve into an ""executive tree,"" similar to the National Football League's famous coaching tree stemming from legendary coaches Bill Parcells and Bill Belichick, the ""Mad Money"" host explained.
""The best executive tree I can think of descends from ... Marc Benioff, the visionary founder, chairman and co-CEO of Salesforce.com,"" Cramer said. ""Benioff's got a real knack for fostering talent, ... and when his lieutenants move on to run other companies, they have a habit of delivering some incredible performance for their investors.""
Benioff, who founded Salesforce in 1999, has four main branches in his executive tree so far, Cramer said. The first is Tien Tzuo, who was Salesforce's 11th employee, its first chief marketing officer and its first chief strategy officer.
After nine years at the company, Tzuo founded his own subscription-service business, Zuora, which went public last April. Cramer has been bullish on Zuora, which helps other companies launch and manage their own subscription-based businesses, since the IPO.
""Tien Tzuo literally wrote the book on the subscription economy, called Subscribed, and the numbers here have been downright incredible. I don't want to diminish Tzuo's own accomplishments. He had a brilliant idea here. [But] what first drew my attention to it was his corporate pedigree the Benioff executive tree. It's one of the reasons I've been such a big believer in Zuora,"" Cramer said. ""I think it's got a lot more room to run.""
The second branch in Benioff's tree is Peter Gassner, the founder and CEO of Veeva Systems. Gassner used to be Salesforce's senior vice president of technology and had a hand in building the cloud company's platform.
Now, he's applying cloud tech to a whole new space with Veeva, which builds cloud-based software for the pharmaceutical, biotechnology and life sciences industries to streamline their operations and boost efficiency.
""The sustained long-term growth here has been phenomenal, [...] much like, well, Salesforce.com. Gassner's background as a Benioff acolyte was among the reasons I started recommending it ages ago,"" Cramer said. ""I'm still a believer, although with the stock making a new all-time high, sure, of course, wait for a pullback.""
Benioff's third branch is Todd McKinnon, the co-founder and CEO of identity management company Okta. He served as Salesforce's head of engineering for over five years, overseeing its growth from 2 million transactions per day to 150 million.
The growth at Okta, which doubles as a cybersecurity play thanks to its specialty in authentication, has been ""explosive,"" with the stock nearly quintupling in value since its 2017 IPO, Cramer said, adding that he would buy shares on a pullback.
McKinnon himself nodded to Benioff's influence when he came on ""Mad Money"" on Okta's 10th anniversary, telling Cramer that he ""basically learned the ropes of cloud computing from Marc and the entire team at Salesforce.""
The fourth and final branch is Twilio's Chief Operating Officer, George Hu, who was COO and chief marketing officer at Salesforce. Twilio is a cloud-based company focused on software-enabled communication that boasts clients like Uber.
""While Twilio wasn't actually founded by a Salesforce alum, he has done a terrific job as COO and it's not hard to see how his experience has helped the company advance its mission of helping other businesses connect with their customers,"" Cramer said. ""The stock has rallied more than 250 percent since George Hu joined the company in March of 2017 after leaving Salesforce. Another win for the Benioff executive tree.""
The bottom line? Sometimes, you don't have to look far from the executive tree to find stocks ripe for the picking.
""The next time you hear about the concept of the coaching tree in the NFL, remember the same rules can apply to the business world,"" Cramer concluded. ""When you're trying to pick stocks, look for networks of executives who've learned from the best, because as we see with the former disciples of a guy like Marc Benioff at Salesforce, they can give you some fabulous gains.""
Disclosure: Cramer's charitable trust owns shares of Salesforce.com.
Questions for Cramer?Call Cramer: 1-800-743-CNBC
Want to take a deep dive into Cramer's world? Hit him up!Mad Money Twitter - Jim Cramer Twitter - Facebook - Instagram
Questions, comments, suggestions for the ""Mad Money"" website? madcap@cnbc.com"
81,Altitude shift,Our daily analysis of what’s moving global markets,https://www.ft.com/content/83d5978a-2a51-11e9-a5ab-ff8ef2b976c7,"{'id': 'financial-times', 'name': 'Financial Times'}",2019-02-06T22:40:00Z,"FT subscribers can click here to receive Market Forces every day by email.
Mike Mackenzie is away this week. We bring you some highlights of today’s Financial Times coverage of financial markets:
After a strong start to the year, S&amp;P 500 financial stocks have hit an air pocket as investors reassess the outlook for the sector, writes Peter Wells.
Receding concerns about a slowdown in US economic growth — or, worse still, an impending recession — and a solid showing from the major banks during reporting season underpinned a strong rally since the broader stock market bottomed just before Christmas.
That outperformance, though, has tapered off in recent weeks, resulting in the sector being overtaken by, for instance, the broader information technology sector.
So far this year, the S&amp;P 500 financials sector is up 9 per cent. It was overtaken on Monday by the S&amp;P 500 information technology index, which is now up 10.5 per cent. Save for January 10, this is now the first time in 2019 that tech stocks are outperforming financials. (Although it should be noted that the big, popular tech names in the NYSE Fang Plus index have mostly been better, if not a bit more volatile.)
Although reporting season showed things are good, they are not great. Tax cuts have already worked their way through the system and the US economic growth this year is not expected to be as brisk as 2018. The Federal Reserve’s pledge of patience towards potential future rates rises has stymied the rise in longer-dated borrowing rates, which would typically be of benefit to lenders. It is perhaps why the record highs many major financials reached about a year ago remain some way off.
For a deeper look at the numbers, read here.
Quick Hits — What’s on the markets radar
Mind the gap — The US trade deficit narrowed for the first time in six months in November, helped by a sharp drop in the gap with China. The Department of Commerce said on Wednesday that the gap between US imports and exports shrank 11.5 per cent month-over-month to $49.3bn, the smallest deficit since June and better than the $54.3bn gap the market had expected, writes Pan Kwan Yuk.
The US’s goods trade deficit with China, which has come under the microscope amid a trade spat between the world’s two largest economies, shrank more than 12 per cent to $37.8bn — a four-month low. Imports fell 2.9 per cent to $259.2bn in November from October while exports dipped 0.6 per cent to $209.9bn. More here.
Aussie dollar dips — The currency retreated sharply after the governor of the Reserve Bank of Australia introduced the possibility of a rate cut. The Aussie was down 1.6 per cent at US$0.7121 after Philip Lowe's remarks, putting it on course for its biggest single-session decline since February 2018. 
“In the event of a sustained increased in the unemployment rate and a lack of further progress towards the inflation objective, lower interest rates might be appropriate at some point,” Mr Lowe said. However, he said the board did “not see a strong case” for a change in the cash rate in the near term. More here.
Your feedback
I'd love to hear from you. You can email me on michael.mackenzie@ft.com and follow me on Twitter at @michaellachlan."
82,Here's why you should make your guacamole from scratch,"Guacamole gets a bad rep for being expensive, but it turns out it's much cheaper, and fairly easy, to make it from scratch.  The raw ingredients cost half as much as the pre-made stuff.",https://www.cnbc.com/2019/01/31/why-you-should-make-guacamole-from-scratch.html,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-01T13:45:00Z,"Super Bowl Sunday is the biggest day of the year for eating avocados, according to estimates from the trade group Avocados from Mexico. Football fans consumed roughly 105 million pounds of them during the big game last year, largely in the form of guacamole, while about 217 million pounds of avocados were delivered to American grocery stores this January alone, a spokesman for the group told CNBC Make It.
div &gt; div.group &gt; p:first-child""&gt;
If guacamole is on the menu for your Super Bowl party, do yourself a favor and make it from scratch.
Making guacamole is fairly easy and, when homemade, easy to customize, so you can have it exactly the way you like it. But the primary reason that you should make your own if you can is that it's much cheaper about half the cost, in fact.
CNBC Make It crunched the numbers on the average prices for both the raw ingredients and for pre-made, refrigerated guacamole dips available at four national grocery retailers: Aldi, Target, Trader Joe's and Walmart.
The average cost of guacamole made from a basic recipe consisting of avocado, lime, white onion, jalapeno and cilantro, plus a little salt and pepper to taste is just 20 cents an ounce.
By contrast, the pre-made guacamole dips CNBC evaluated sell for an average of 40 cents per ounce."
83,"'Nobody Likes Valentine's Day Anymore.' Retailers, Florists Cash In on 'Galentine's Day,' a Ladies-Only Spin",Galentine’s—a celebration of female friendships sparked by an episode of ‘Parks and Recreation’—is hitting the mainstream this year as companies scramble to rejuvenate sales around Valentine’s Day.,https://www.wsj.com/articles/nobody-likes-valentines-day-anymore-retailers-florists-cash-in-on-galentines-day-a-ladies-only-spin-11549713601,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",2019-02-09T21:32:19Z,"What should you get your friend for Galentines Day? Everyone from Hallmark to Walmart suddenly has an idea.
Women across the country are embracing a ladies-only spin on Valentines called Galentines Day, a celebration of female friendship marked by brunches, pink drinksand each other. No boys allowed, says 35-year-old project manager Amanda Nietzel, who is hosting a Galentines Day brunch Feb. 9 in Brooklyn, N.Y.
The..."
84,Bystanders of Sears' downfall will get their day in court Monday,"Unsecured creditors are objecting to Lampert's $5.2 billion deal to buy Sears out of bankruptcy, the only deal that would stave off liquidation. They have accused Lampert of everything from ""stealing assets"" to ""years of misconduct"" that read like a ""Shakespe…",https://www.cnbc.com/2019/02/03/bystanders-of-sears-downfall-will-get-their-day-in-court-monday.html,"{'id': 'cnbc', 'name': 'CNBC'}",2019-02-03T17:04:00Z,"For more than a decade, billionaire Eddie Lampert was arguably able to run Sears like his kingdom.
div &gt; div.group &gt; p:first-child""&gt;
The hedge fund titan who combined Sears and Kmart in 2005 led Sears Holdings as its chairman, CEO and largest investor. The company had public shareholders and a board of directors, but Lampert had unique discretion guiding its fate. That fate was tortured. Under his stewardship, Sears closed over 3,500 stores, slashed roughly 250,000 jobs and saw its share price fall from $193 a share in 2007 to less than a dollar.
Now, bystanders in that destruction are finally having their day in court. Sears unsecured creditors people owed money by Sears who are unprotected by collateral will head to U.S. Bankruptcy Court for the Southern District of New York in White Plains on Monday to protest Lampert and air their grievances. Unsecured creditors are objecting to Lampert's $5.2 billion deal to buy Sears out of bankruptcy through his hedge fund ESL Investments, the only deal that would stave off liquidation. In a litany of filings that piled up over the past two weeks, they have accused Lampert of everything from ""stealing assets"" to ""years of misconduct"" that reads like a ""Shakesperean tragedy.""
Lampert, who helped prop up Sears for years through investments from ESL, is Sears' largest creditor, and its most protected with collateral.
The fate of the 126-year-old chain will be decided upon by Judge Robert Drain in what is expected to be a two-day hearing on Monday, Feb. 4 and Wednesday, Feb. 6.Drain has already shown a propensity for pushing Lampert and Sears to draft a deal that would save jobs, having twice granted the parties more time in order to craft a resolution when it seemed like they had reached a breaking point.
Sears' unsecured creditors include the Pension Benefit Guaranty Corp., the federal government oversight organization that guarantees Sears' pension, which is more than $1 billion underfunded. The group is arguing that Lampert's deal to buy Sears will undo an agreement the PBGC struck with Lampert in 2015. To help fill the pension's losses, Lampert granted the group a lien and royalty fees from some of its most valuable assets: the Kenmore, Craftsman and Diehard brands.
The PBGC is arguing that as part of Lampert's deal to buy Sears, Lampert will get back full access to Kenmore and Diehard, leaving it and its 90,000 pensioners empty-handed.
The group also includes mall-owner Simon Property Group, whose CEO David Simon told investors the company is putting Sears in its ""rear-view mirror."" The mall owner has said the ability to replace shuttered Sears stores in its malls with higher paying tenants has helped its business. It could, arguably, be in Simon's best interest for the company to go out of business entirely.
A focus for the unsecured creditor committee, which filed a roughly 100-page objection against Lampert, will be deals Lampert did under his tenure. The group argues his unique control gave Lampert ""undue influence to siphon value"" on favorable terms. The deals include Sears' spinoff of Lands' End in 2014 and transactions with Seritage Growth Properties, a real estate investment trust Lampert created through some Sears' properties a year later.
Lampert, for his part, will defend himself through his legal team, as he did with ESL's court filing on Friday. The filing accused Sears' unsecured creditors of efforts to ""poison the well"" against ESL, with ""page after page of its pleadings with smears and false narratives that are completely irrelevant"" to his proposed acquisition of Sears. Lampert has argued that all transactions done under his watch were approved the company's independent board.
ESL stressed that the offer will save 45,000 jobs and was approved by an independent restructuring committee made up of the independent members on its board, including restructuring experts like William L. Transier and Alan Carr, a former attorney at Skadden, Arps, Slate, Meagher &amp; Flom.
At issue on Monday will also likely be the motivations behind Lampert's efforts to save Sears. Its unsecured creditors have cast doubt in the altruism of Lampert's efforts. They say his proposed deal is ""nothing but the final fulfillment of a years long scheme to rob Sears and its creditors of assets and employees of jobs while lining Lampert's and ESL's own pockets."" They also doubt Sears' post-bankruptcy viability and its ability to avoid a second trip to bankruptcy court a fate several other retailers have recently endured. 
There is reason for concern.
Under Lampert's guidance the company hasn't turned a profit since 2010. The department store industry continues its decline: department stores accounted for 14.5 percent of all North American retail purchases in 1985 but only 4.3 percent last year, according to Neil Saunders, managing director of GlobalData Retail. Sears' peers, like department stores Bon-Ton and Mervyn's, have gone out of business while rivals like discount retailers Walmart and Target have poured money Sears and Kmart do not have into their businesses to be among the ones left standing. Those investments include partnerships with other retailers, acquisitions and investments in delivery and online technology.
While this past holiday season was a strong one for the industry as a whole, Sears in December, the most crucial month for a retailer, posted of a loss of $193 million.
People familiar with Lampert's thinking say he continues to believe in the value of Sears' assets, like its home services business, as a collective whole, whereby it cant take advantage of its store footprint.Its DieHard and Kenmore labels still represent value and quality to a number of shoppers that grew up with those brands.
Lampert maintains his faith in the power of his ability to convert shoppers from its loyalty program, Shop Your Way, into in-store purchases, a belief that people say drove much of his optimism in the years leading up to Sears' bankruptcy, despite its continued financial losses. ESL projects Sears will achieve positive earnings growth of $25 million in 2019.
It has said its go-forward business plan will include a continuation of a strategy the store had begun to test in the years leading up to its bankruptcy. Among the things it has tested are smaller stores focused on selling its most popular products like appliances and mattresses.
Lampert also argued in court documents this week he is putting money where his mouth his. ESL is committing more than $300 million in cash to fund the offer, including buying out other senior debt holders, and at least $193 million in credit.
""ESL therefore has much to lose if [its] go forward business plan is not successful,"" the documents stated.
WATCH:Sears was the Amazon of the 1930s. Here's where the retailer is today"
85,Five-day run for US stocks comes to an end,"The longest winning streak in a month for US stocks came to an end on Wednesday, a day after President Donald Trump’s State of the Union address and following a mixed batch of earnings and economic data.",https://www.ft.com/content/a8c38100-2a52-11e9-88a4-c32129756dd8,"{'id': 'financial-times', 'name': 'Financial Times'}",2019-02-06T21:35:23Z,"The longest winning streak in a month for US stocks came to an end on Wednesday, a day after President Donald Trump’s State of the Union address and following a mixed batch of earnings and economic data.
Mr Trump’s speech on Tuesday night contained little for markets to latch on to, but he revealed he would again meet with North Korean leader Kim Jong Un at the end of February and ordered more troops to the US-Mexico border, among other things.
Wall Street had a negative lead from Europe, where an unexpected fall in German industrial orders and disappointing results from BNP Paribas and Daimler weighed on sentiment.
The S&amp;P 500 finished 0.2 per cent lower today, ending a five-day winning streak that was the longest since mid-January. The Dow Jones Industrial Average finished 0.1 per cent lower, while the Nasdaq Composite dropped 0.4 per cent.
US companies reporting earnings drew some mixed responses, with General Motors finishing 1.6 per cent higher after reporting a smaller-than-expected decline in profit during its fourth quarter.
Video game makers Electronic Arts, down 13.3 per cent, and Take-Two Interactive, down 13.8 per cent, were the biggest laggards in the S&amp;P 500 after they reported disappointing sales forecasts amid stiff competition from online and mobile games.
Healthcare, up about ⅓ of 1 per cent, and consumer staples, up less than 0.1 per cent, were the only two S&amp;P 500 sectors to finish in the black. Energy was at the bottom of the table, down 0.8 per cent, and despite an advance for oil prices. Next worst were materials, down 0.7 per cent, and technology, down 0.6 per cent.
Government bonds were mixed. The yield on the benchmark 10-year US Treasury was down 0.4 basis points at 2.7 per cent, while that on the policy-sensitive two-year rose 0.6 bps to 2.5263 per cent. Bond prices fall as yields rise.
The dollar gained, with the DXY index up ⅓ of 1 per cent to a two-week high of 96.384."
86,"Friday, February 8",US legislators move forward with a bill to prosecute Opec member countries for fixin…,https://www.ft.com/content/7ad8b162-b1df-4794-aa11-3f10e5e50be4,"{'id': 'financial-times', 'name': 'Financial Times'}",2019-02-08T05:00:00Z,"US legislators move forward with a bill to prosecute Opec member countries for fixing oil prices, US President Trump rules out another meeting with Chinese President Xi before tariffs are set to increase in March and Amazon chief executive Jeff Bezos accuses National Enquirer-owner American Media of extortion. Plus, the FT's Chris Giles explains why the Bank of England is the latest central bank to make a dovish U-turn."
